location,season,PAR_total,PAR_mean,PAR_std,UVA_total,UVA_mean,UVA_std,UVB_total,UVB_mean,UVB_std,UV_idx_mean,UV_idx_median,UV_idx_std,gwet_top_mean,gwet_top_median,gwet_top_std,gwet_top_95p,gwet_top_5p,gwet_root_mean,gwet_root_median,gwet_root_std,gwet_root_95p,gwet_root_5p,gwet_prof_mean,gwet_prof_median,gwet_prof_std,gwet_prof_95p,gwet_prof_5p,PAR_x_gwet_root_mean,PAR_x_gwet_root_std,UVB_div_gwet_top_mean,UVB_div_gwet_top_std,max_consecutive_dry_days,gwet_gradient_mean,gwet_gradient_std,UVA_UVB_ratio_mean,UVA_UVB_ratio_median,UVA_UVB_ratio_std,PAR_fraction_mean,PAR_fraction_median,PAR_fraction_std,dry_days_pct,high_UV_days_pct,C3_PAR_active_days_pct,C4_PAR_active_days_pct
Cumilla,2021S1,649.22,6.762708333333333,1.5404930715549396,86.12,0.8970833333333333,0.21895405269823714,1.94,0.02020833333333333,0.006152306656286117,1.1914583333333333,1.21,0.32960575865775,0.8255208333333334,0.82,0.07075338625582976,0.9325,0.72,0.8091666666666667,0.8,0.09396154495230796,0.96,0.67,0.8069791666666667,0.8,0.09219110348294728,0.9424999999999999,0.67,5.508978125,1.5891203140965573,0.024351313914941445,0.00663991181320433,0,0.016354166666666666,0.02441396458313697,45.80034722222222,46.99999999999999,8.989552734018517,0.8804230039879353,0.8808814348146887,0.009935960153333019,0.0,0.0,0.9583333333333334,0.9479166666666666
Cumilla,2021S2,782.12,8.690222222222221,1.3774149193960337,99.55,1.106111111111111,0.1839925159960909,2.53,0.028111111111111108,0.0065160897567369865,1.6626666666666665,1.67,0.39641880022085135,0.4971111111111111,0.49,0.10424953258262301,0.68,0.37,0.507888888888889,0.5,0.07273925179406605,0.6355,0.42,0.512,0.505,0.07188004989587667,0.64,0.4245,4.351663333333334,0.5706144144593301,0.06055927449172765,0.023205177902349727,0,-0.010777777777777777,0.035702509205174475,40.36333333333334,39.5,6.397431503166164,0.8846004344276263,0.8844624645500723,0.004670214168509122,0.0,0.2111111111111111,1.0,1.0
Cumilla,2021S3,803.63,8.284845360824741,2.0798332832836137,107.52,1.1084536082474226,0.2779888344812071,3.06,0.03154639175257732,0.008458256098034116,1.8589690721649483,2.0,0.5048359563100723,0.7093814432989691,0.77,0.1789076486218383,0.91,0.37,0.6777319587628865,0.71,0.16953677793377145,0.8919999999999999,0.41,0.6660824742268041,0.7,0.16695531276506625,0.88,0.42,5.5206453608247426,1.7860247188251048,0.04860730628484222,0.021122783253755564,0,0.03164948453608249,0.04777726996986324,35.475773195876286,35.0,4.160313225928892,0.8788788839830333,0.8777484608619174,0.0071551742904465135,0.0,0.4845360824742268,0.9690721649484536,0.9484536082474226
Cumilla,2021S4,677.79,8.265731707317073,1.2817802343247815,95.38,1.163170731707317,0.1611523169434685,2.78,0.03390243902439024,0.005612177579834239,1.9626829268292683,2.02,0.2813198556561367,0.9118292682926828,0.91,0.010199013360716247,0.93,0.9,0.9228048780487805,0.92,0.010455595730694123,0.94,0.91,0.9156097560975609,0.92,0.009040042742115941,0.93,0.9,7.623815853658537,1.1639241596850909,0.03719842112484077,0.00623795879907163,0,-0.010975609756097557,0.0069583870874057535,34.63516260162602,34.0,3.7620551599800147,0.8731225822863001,0.8748073277082753,0.0051741323425881555,0.0,0.5121951219512195,1.0,1.0
Cumilla,2022S1,647.0,6.739583333333333,1.5668056116064313,87.68,0.9133333333333334,0.1922206334653607,1.99,0.020729166666666667,0.005280508680972373,1.2088541666666666,1.185,0.29620003835127723,0.8191666666666667,0.82,0.0435688606006065,0.9,0.75,0.7979166666666666,0.8,0.0577821073501525,0.9025000000000001,0.7075,0.7956249999999999,0.79,0.058755738801459,0.9025000000000001,0.7,5.4025791666666665,1.4207900907161455,0.025262604064544215,0.005965633493256402,0,0.02125,0.018078774993432446,44.838541666666664,45.5,6.122886465515321,0.8769640836613508,0.8793007981059305,0.008214071679642802,0.0,0.0,0.9270833333333334,0.90625
Cumilla,2022S2,764.15,8.490555555555556,1.6953587410704096,98.18,1.090888888888889,0.23605200552708355,2.34,0.026,0.007465275418807515,1.5838888888888891,1.685,0.4225010988469042,0.5582222222222223,0.525,0.12406574713829653,0.74,0.4,0.5527777777777778,0.53,0.09107384061542838,0.69,0.44,0.5555555555555556,0.54,0.08859846437798635,0.69,0.4445,4.628087777777778,0.9366191991577801,0.050419934830452484,0.02044954208871321,0,0.005444444444444444,0.038399470710043467,43.63055555555555,42.41666666666667,7.923647129492138,0.8840203657896674,0.8840749414519907,0.004414752836025285,0.0,0.12222222222222222,0.9888888888888889,0.9666666666666667
Cumilla,2022S3,810.57,8.35639175257732,2.1920106759011473,108.25,1.115979381443299,0.29536580354499403,3.02,0.0311340206185567,0.008765021470285767,1.8344329896907217,1.91,0.5420562107079027,0.7775257731958763,0.84,0.15081743190468083,0.9139999999999998,0.43,0.7479381443298969,0.82,0.15228768105361393,0.9119999999999999,0.458,0.7372164948453609,0.8,0.15286665123047335,0.9019999999999999,0.46,6.226572164948453,2.1081078370060453,0.04228678912096385,0.017016831110260124,0,0.029587628865979387,0.04455608651307724,36.202749140893474,36.0,4.262643014064088,0.879050682083703,0.8793402777777779,0.006489675548918436,0.0,0.422680412371134,0.9690721649484536,0.9690721649484536
Cumilla,2022S4,711.13,8.672317073170731,1.3605793054326436,100.16,1.2214634146341463,0.16535873424366024,2.89,0.035243902439024394,0.0061314026260884105,2.0847560975609754,2.135,0.3097080489422978,0.8759756097560976,0.88,0.022490588215197546,0.91,0.84,0.8671951219512195,0.87,0.030480691732693084,0.91,0.8105,0.8618292682926829,0.86,0.030107955914251854,0.9,0.81,7.51365487804878,1.1769570834715832,0.040315688163494526,0.007314908877646873,0,0.00878048780487805,0.014605110208538425,35.18191056910569,34.0,4.287029598601275,0.8728698046714468,0.8740839418017825,0.004921116327974448,0.0,0.6341463414634146,0.9878048780487805,0.9878048780487805
