location,season,PAR_total,PAR_mean,PAR_std,UVA_total,UVA_mean,UVA_std,UVB_total,UVB_mean,UVB_std,UV_idx_mean,UV_idx_median,UV_idx_std,gwet_top_mean,gwet_top_median,gwet_top_std,gwet_top_95p,gwet_top_5p,gwet_root_mean,gwet_root_median,gwet_root_std,gwet_root_95p,gwet_root_5p,gwet_prof_mean,gwet_prof_median,gwet_prof_std,gwet_prof_95p,gwet_prof_5p,PAR_x_gwet_root_mean,PAR_x_gwet_root_std,UVB_div_gwet_top_mean,UVB_div_gwet_top_std,max_consecutive_dry_days,gwet_gradient_mean,gwet_gradient_std,UVA_UVB_ratio_mean,UVA_UVB_ratio_median,UVA_UVB_ratio_std,PAR_fraction_mean,PAR_fraction_median,PAR_fraction_std,dry_days_pct,high_UV_days_pct,C3_PAR_active_days_pct,C4_PAR_active_days_pct,temp_max_mean,temp_max_median,temp_max_std,temp_max_95p,temp_max_above_30_pct,temp_max_above_35_pct,temp_min_mean,temp_min_median,temp_min_std,temp_min_5p,temp_min_below_10_pct,temp_min_below_5_pct,temp_range_mean,temp_range_median,temp_range_std,temp_range_above_10_pct,temp_range_above_15_pct,temp_range_above_20_pct,gdd_total,gdd_mean_daily,rh_max_mean,rh_max_std,rh_min_mean,rh_min_std,rh_range_mean,rh_range_std,high_humidity_pct,low_humidity_pct,vpd_upper_mean,vpd_lower_mean,vpd_middle_mean,vpd_stressed_pct,vpd_recovery_risk_pct,total_rainfall,rainfall_mean,rainy_days_pct,heavy_rain_days_pct,max_consecutive_no_rain_days,rain_intensity_index,thi_mean,thi_std,thi_95p,thi_5p,thi_mild_pct,thi_moderate_pct,wind_speed_mean,wind_speed_std,calm_days_pct,S_SE_pct,N_NW_pct,W_NW_pct,S_SW_pct,N_NE_pct
Cumilla,2021S3,803.63,8.284845360824741,2.0798332832836137,107.52,1.1084536082474226,0.2779888344812071,3.06,0.0315463917525773,0.0084582560980341,1.8589690721649483,2.0,0.5048359563100723,0.7093814432989691,0.77,0.1789076486218383,0.91,0.37,0.6777319587628865,0.71,0.1695367779337714,0.8919999999999999,0.41,0.6660824742268041,0.7,0.1669553127650662,0.88,0.42,5.5206453608247426,1.7860247188251048,0.0486073062848422,0.0211227832537555,0,0.0316494845360824,0.0477772699698632,35.475773195876286,35.0,4.160313225928892,0.8788788839830333,0.8777484608619174,0.0071551742904465,0.0,0.4845360824742268,0.9690721649484536,0.9484536082474226,32.985154639175256,33.2,2.4693964821903953,36.84,0.8556701030927835,0.2061855670103092,25.4020618556701,25.7,1.4419300853834836,22.66,0.0,0.0,7.583092783505156,7.100000000000001,2.763689171207853,0.2371134020618556,0.0,0.0,1861.78,19.19360824742268,94.61855670103093,3.264210276394943,65.10309278350516,12.820462595725033,29.515463917525775,12.10123392646202,0.979381443298969,0.0,1.8396775293514849,0.1739922216645864,1.0068348755080356,0.6288659793814433,0.0,872.0,8.989690721649485,0.6288659793814433,0.134020618556701,12,14.295081967213116,81.51370463917526,2.0045621214635316,84.1731,77.9872,0.2577319587628865,0.7422680412371134,3.575257731958763,1.570697226276376,0.134,0.0,0.0,0.3505154639175257,0.6494845360824743,0.0
Cumilla,2021S4,677.79,8.265731707317073,1.2817802343247815,95.38,1.163170731707317,0.1611523169434685,2.78,0.0339024390243902,0.0056121775798342,1.9626829268292685,2.02,0.2813198556561367,0.9118292682926828,0.91,0.0101990133607162,0.93,0.9,0.9228048780487804,0.92,0.0104555957306941,0.94,0.91,0.9156097560975608,0.92,0.0090400427421159,0.93,0.9,7.623815853658537,1.1639241596850909,0.0371984211248407,0.0062379587990716,0,-0.0109756097560975,0.0069583870874057,34.63516260162602,34.0,3.7620551599800143,0.8731225822863001,0.8748073277082753,0.0051741323425881,0.0,0.5121951219512195,1.0,1.0,32.749609130706695,33.349999999999994,3.7433600421330393,35.59,0.926829268292683,0.1097560975609756,25.968677430988382,26.0,0.8023000624068289,24.8,0.0,0.0,6.780931699718303,7.300000000000001,3.7889034650129862,0.024390243902439,0.0,0.0,1587.4497490294982,19.35914328084754,95.38398004434588,2.712839024848736,69.07926829268293,7.858104848096235,26.304711751662968,7.652362004178618,0.975609756097561,0.0,1.5890218972672716,0.1555186036527137,0.8722702504599927,0.573170731707317,0.0,1016.0,12.390243902439025,0.6829268292682927,0.2073170731707317,4,18.142857142857142,82.14648573226236,2.979367929571429,84.71361249999998,80.00378749999999,0.048780487804878,0.9390243902439024,2.4709627620523698,1.2637200744959003,0.402,0.0,0.0,0.0,1.0,0.0
Cumilla,2022S1,647.0,6.739583333333333,1.5668056116064313,87.68,0.9133333333333334,0.1922206334653607,1.99,0.0207291666666666,0.0052805086809723,1.2088541666666666,1.185,0.2962000383512772,0.8191666666666667,0.82,0.0435688606006065,0.9,0.75,0.7979166666666666,0.8,0.0577821073501525,0.9025,0.7075,0.7956249999999999,0.79,0.058755738801459,0.9025,0.7,5.4025791666666665,1.4207900907161457,0.0252626040645442,0.0059656334932564,0,0.02125,0.0180787749934324,44.838541666666664,45.5,6.122886465515321,0.8769640836613508,0.8793007981059305,0.0082140716796428,0.0,0.0,0.9270833333333334,0.90625,28.180208333333336,27.9,2.891534642316998,32.275000000000006,0.3333333333333333,0.0,16.941666666666666,16.55,3.5223696170757295,12.775,0.0,0.0,11.238541666666665,12.0,3.263074746040246,0.6770833333333334,0.0833333333333333,0.0,1205.85,12.5609375,97.16666666666669,2.958188160510155,52.1875,13.823939951745793,44.979166666666664,14.382722944499962,0.9895833333333334,0.0,1.8784533409769473,0.0602384619775079,0.9693459014772275,0.7604166666666666,0.0,206.0,2.1458333333333335,0.1041666666666666,0.0208333333333333,33,20.6,70.5464375,4.3573621951818655,78.798,64.85481250000001,0.3333333333333333,0.0208333333333333,1.70625,1.0777962408739905,0.656,0.0,0.4375,0.0,0.09375,0.46875
Cumilla,2022S2,764.15,8.490555555555556,1.6953587410704096,98.18,1.090888888888889,0.2360520055270835,2.34,0.026,0.0074652754188075,1.5838888888888891,1.685,0.4225010988469042,0.5582222222222223,0.525,0.1240657471382965,0.74,0.4,0.5527777777777778,0.53,0.0910738406154283,0.69,0.44,0.5555555555555556,0.54,0.0885984643779863,0.69,0.4445,4.628087777777778,0.93661919915778,0.0504199348304524,0.0204495420887132,0,0.0054444444444444,0.0383994707100434,43.63055555555555,42.41666666666667,7.923647129492138,0.8840203657896674,0.8840749414519907,0.0044147528360252,0.0,0.1222222222222222,0.9888888888888888,0.9666666666666668,29.79603007014772,32.0,5.318642832512815,34.2,0.6333333333333333,0.0222222222222222,18.753218201754382,18.45,5.058036967160258,11.135,0.0,0.0,11.042811868393333,12.04400991165697,5.079246748111015,0.6111111111111112,0.2222222222222222,0.0,1284.7161722355947,14.274624135951052,96.42222222222222,2.7923562511270803,47.7615292712067,15.441672978711996,48.66069295101553,16.385347701141836,1.0,0.1,2.224763389000766,0.0873476016739208,1.1560554953373434,0.8888888888888888,0.0,88.0,0.9777777777777776,0.1222222222222222,0.0111111111111111,34,8.0,73.11186240383185,7.28485946629024,82.24340000000001,62.127525000000006,0.3222222222222222,0.2666666666666666,2.9688842055241724,2.129071300138198,0.4,0.0,1.0,0.0,0.0,0.0
Cumilla,2022S3,810.57,8.35639175257732,2.1920106759011473,108.25,1.115979381443299,0.295365803544994,3.02,0.0311340206185567,0.0087650214702857,1.8344329896907217,1.91,0.5420562107079027,0.7775257731958763,0.84,0.1508174319046808,0.9139999999999998,0.43,0.7479381443298969,0.82,0.1522876810536139,0.912,0.458,0.7372164948453609,0.8,0.1528666512304733,0.902,0.46,6.226572164948453,2.1081078370060453,0.0422867891209638,0.0170168311102601,0,0.0295876288659793,0.0445560865130772,36.202749140893474,36.0,4.262643014064088,0.879050682083703,0.8793402777777779,0.0064896755489184,0.0,0.422680412371134,0.9690721649484536,0.9690721649484536,32.87008865358242,33.0,1.7661397710351965,35.26,0.8969072164948454,0.0618556701030927,25.700770682139456,25.8,1.8699271247664448,22.94,0.0,0.0,7.169317971442965,7.31870653737845,2.2247097290475164,0.0721649484536082,0.0,0.0,1870.686677782511,19.28542966786094,95.30927835051548,2.157162607562053,69.08247422680412,9.23272046299282,26.22680412371134,8.985526735904216,1.0,0.0,1.582120074399897,0.1562487975831804,0.8691844359915389,0.5360824742268041,0.0,674.0,6.948453608247423,0.5463917525773195,0.1134020618556701,7,12.716981132075473,82.03063048144267,2.1112223562925747,84.69445,78.8264,0.1443298969072164,0.8556701030927835,3.0855670103092785,1.6743773526001668,0.216,0.0,0.4123711340206185,0.0,0.5876288659793815,0.0
Cumilla,2022S4,711.13,8.672317073170731,1.3605793054326436,100.16,1.2214634146341463,0.1653587342436602,2.89,0.0352439024390243,0.0061314026260884,2.0847560975609754,2.135,0.3097080489422978,0.8759756097560976,0.88,0.0224905882151975,0.91,0.84,0.8671951219512195,0.87,0.030480691732693,0.91,0.8105,0.8618292682926829,0.86,0.0301079559142518,0.9,0.81,7.51365487804878,1.1769570834715832,0.0403156881634945,0.0073149088776468,0,0.008780487804878,0.0146051102085384,35.18191056910569,34.0,4.287029598601275,0.8728698046714468,0.8740839418017825,0.0049211163279744,0.0,0.6341463414634146,0.9878048780487804,0.9878048780487804,33.43839932325877,33.650000000000006,1.7092665215724192,35.894999999999996,0.951219512195122,0.1097560975609756,25.61991701388043,25.5,1.0382122363487485,23.905,0.0,0.0,7.818482309378341,7.850000000000001,1.784510374076169,0.073170731707317,0.0,0.0,1601.3909698227071,19.5291581685696,96.1466463414634,2.160781759376248,67.21406223717409,8.847580874452067,28.93258410428932,8.902086469952648,1.0,0.0,1.7268868252680978,0.1268125338477469,0.9268496795579224,0.6951219512195121,0.0,467.0,5.695121951219512,0.5365853658536586,0.0975609756097561,7,10.613636363636363,82.35380113632964,1.5441025215855866,84.508975,79.8816375,0.0609756097560975,0.9390243902439024,2.1194780880777344,1.4132386775355372,0.524,0.0,0.0,0.073170731707317,0.926829268292683,0.0
Muktagacha,2021S1,510.44,5.317083333333334,1.7107190957493297,58.78,0.6122916666666667,0.2231095042287373,1.25,0.0130208333333333,0.005641909282404,0.7538541666666667,0.765,0.3053604248017214,0.7645833333333334,0.78,0.1085203513939513,0.9225,0.5974999999999999,0.7594791666666666,0.745,0.1240913906990087,0.9525,0.5874999999999999,0.7227083333333333,0.71,0.1178802172293344,0.9225,0.56,4.13583125,1.77459122233307,0.0168013243171813,0.0061779746055883,0,0.0051041666666666,0.0233055128633669,47.78021978021978,44.0,12.499824174587593,0.896136752570187,0.8960843373493976,0.0090457608852908,0.0,0.0,0.8333333333333334,0.6770833333333334,26.89435169472098,26.988322030791792,3.7572049923089303,33.0,0.2395833333333333,0.0,15.852739047756645,15.0,4.4519576110246195,10.8,0.03125,0.0,11.041612646964335,11.4,3.7471479236170953,0.59375,0.09375,0.0104166666666666,1091.860355638926,11.373545371238812,97.90892134485884,1.822261080005092,56.62276652364176,15.846994433175508,41.28615482121709,15.195571956410122,1.0,0.0104166666666666,1.6109318551563314,0.0403083695026998,0.8256201123295156,0.625,0.0,71.6,0.7458333333333332,0.0625,0.0208333333333333,64,11.933333333333332,68.88787018564973,5.849821671281693,80.233125,61.406,0.21875,0.0625,1.2622872914892784,1.3808738667139084,0.896,0.1354166666666666,0.8645833333333334,0.0,0.0,0.0
Muktagacha,2021S2,687.11,7.634555555555556,1.596519501713277,79.62,0.8846666666666667,0.2134478859112922,1.94,0.0215555555555555,0.0079196968377897,1.2592222222222222,1.23,0.4034492513030959,0.4184444444444445,0.4,0.0674397127546482,0.5455,0.3345,0.4422222222222222,0.43,0.0575877986799634,0.55,0.37,0.4318888888888889,0.42,0.0521642704454985,0.53,0.37,3.3192344444444446,0.5576997382227582,0.0545493185212763,0.0246667018984109,0,-0.0237777777777777,0.0235394852491034,44.05,41.333333333333336,10.108530902349033,0.8945876503930983,0.893883711860549,0.0044443494695348,0.0,0.0333333333333333,1.0,0.9888888888888888,30.291802684467413,31.339546135193416,4.527514506494592,34.865,0.5888888888888889,0.0444444444444444,18.859539206805696,19.7864694339341,4.044176042217062,12.1,0.0222222222222222,0.0,11.432263477661715,11.816910045280068,3.660329670760553,0.7555555555555555,0.0666666666666666,0.0,1311.81038510729,14.575670945636556,95.05453690067093,4.4575468106323,48.31545712379045,11.592125221250155,46.739079776880466,12.498348078358744,0.9555555555555556,0.0333333333333333,2.302188722836104,0.1171437243337331,1.2096662235849187,0.8555555555555555,0.0,48.0,0.5333333333333333,0.0777777777777777,0.0,66,6.857142857142857,73.33847598074598,5.9507662404728405,80.57402499999999,62.3906875,0.5888888888888889,0.0666666666666666,3.152534401990924,2.0614931081163017,0.4,0.0333333333333333,0.5222222222222223,0.4444444444444444,0.0,0.0
Muktagacha,2021S3,729.15,7.5170103092783505,2.092512029509655,93.08,0.9595876288659794,0.2683084260921141,2.64,0.0272164948453608,0.0083842943503062,1.5803092783505155,1.66,0.4763193379276647,0.7955670103092783,0.88,0.1547845887042493,0.93,0.414,0.7927835051546392,0.89,0.1723413658752668,0.962,0.42,0.7530927835051546,0.84,0.1615250291798341,0.93,0.418,5.838834020618557,1.9014382393602416,0.0364467578992603,0.015493092499413,0,0.0027835051546391,0.0397843737132127,35.71875,35.0,4.6400438909499035,0.8838275788411467,0.883745963401507,0.0070206106191014,0.0,0.1855670103092783,0.9484536082474226,0.8865979381443299,32.78659793814433,33.0,2.2202960043829827,36.0,0.8865979381443299,0.134020618556701,25.710309278350515,26.0,1.8151839057472507,22.4,0.0,0.0,7.076288659793814,6.699999999999999,2.5712664355282664,0.1443298969072164,0.0,0.0,1867.1,19.24845360824742,94.11340206185568,4.212769003922759,66.81443298969072,11.366370258452504,27.298969072164947,10.427492656088685,0.9690721649484536,0.0103092783505154,1.7100422881007065,0.196090429086305,0.953066358593506,0.6391752577319587,0.0103092783505154,1071.0,11.041237113402062,0.6597938144329897,0.2268041237113402,11,16.734375,81.70492783505155,2.323440490347428,84.89455000000001,77.7305,0.268041237113402,0.7319587628865979,4.58659793814433,2.504314147042866,0.165,0.0,0.0,0.3505154639175257,0.6494845360824743,0.0
Muktagacha,2021S4,608.16,7.416585365853658,1.7256655323844594,79.93,0.9747560975609756,0.2180170205710027,2.22,0.0270731707317073,0.0069367165673626,1.5917073170731708,1.61,0.3784171219929196,0.916829268292683,0.92,0.0179077229205372,0.94,0.8805,0.9501219512195122,0.96,0.0202145224925677,0.98,0.91,0.9082926829268292,0.91,0.0248851623226402,0.9495,0.86,7.034693902439024,1.596614463257598,0.0295712656311489,0.0076859959293863,0,-0.0332926829268292,0.0064892842438121,36.66056910569106,36.0,5.131246911913592,0.8807061020718135,0.8799313881430046,0.0044154343549038,0.0,0.1707317073170731,0.9878048780487804,0.951219512195122,33.03416309479777,33.2,1.874142182550144,35.695,0.951219512195122,0.1707317073170731,26.43836474501109,26.5,0.9157945481502796,24.62,0.0,0.0,6.595798349786677,6.600000000000001,1.8882547970334984,0.0365853658536585,0.0,0.0,1618.373641432163,19.736263919904427,95.37170101564236,3.3238766770922403,69.68583042973287,8.82940496118801,25.68587058590951,9.01772150127673,0.975609756097561,0.0,1.5716733205885416,0.1598751116539207,0.8657742161212312,0.5365853658536586,0.0121951219512195,706.0,8.609756097560975,0.524390243902439,0.1341463414634146,8,16.41860465116279,82.81004571770156,1.4705703690587626,85.363875,80.401375,0.048780487804878,0.951219512195122,3.1705561783193814,3.321907515572701,0.402,0.0,0.0,0.0,1.0,0.0
Muktagacha,2022S1,555.76,5.789166666666667,1.2464658811946914,65.26,0.6797916666666667,0.1445936532542266,1.29,0.0134375,0.0047745211939605,0.830625,0.79,0.2203481097574569,0.7364583333333333,0.74,0.1025257776742966,0.9,0.5974999999999999,0.7305208333333333,0.715,0.1133635956758667,0.9325,0.59,0.6954166666666667,0.68,0.1054206278293287,0.8925000000000001,0.5675,4.313648958333333,1.443694024879437,0.0179642111709785,0.0046957684230681,0,0.0059375,0.0185573435598956,53.677083333333336,52.0,12.334371992774514,0.8927669432808113,0.8933500627352573,0.0044881580704287,0.0,0.0,0.9479166666666666,0.875,27.74791666666667,27.2,3.264094270009488,33.625,0.2395833333333333,0.03125,16.353125000000002,15.6,3.5716707906583585,12.5,0.0,0.0,11.394791666666668,11.85,2.3936481644317986,0.7083333333333334,0.0104166666666666,0.0,1156.85,12.050520833333332,96.91666666666669,2.666228034100715,51.8125,9.97925479761838,45.104166666666664,10.401901816663564,0.9895833333333334,0.0,1.840110275558408,0.0608015053963848,0.9504558904773964,0.75,0.0,23.0,0.2395833333333333,0.0625,0.0,39,3.8333333333333335,69.72228385416666,4.979036146635184,78.761,64.31875,0.2916666666666667,0.0416666666666666,0.3427083333333333,0.5366062540912327,0.979,0.0,0.4375,0.0,0.09375,0.46875
Muktagacha,2022S2,664.65,7.385,1.7382531913686714,77.87,0.8652222222222222,0.2207201073594318,1.85,0.0205555555555555,0.0069283834246454,1.1964444444444444,1.23,0.3870409527764375,0.4831111111111111,0.475,0.0727724550378418,0.5954999999999999,0.3745,0.4947777777777778,0.49,0.0565532021123785,0.58,0.41,0.4795555555555556,0.48,0.0519487887653049,0.56,0.4,3.615152222222222,0.8278365080715695,0.044672396440439,0.0186654705779137,0,-0.0116666666666666,0.0242760343280493,44.06851851851851,41.75,9.638661954464284,0.8932997282806338,0.8923344700198921,0.003960390298314,0.0,0.0,0.9666666666666668,0.9555555555555556,29.126945631528965,30.5,4.221966794595664,34.555,0.5444444444444444,0.0333333333333333,18.862051767676768,19.7,4.948390894262098,11.245,0.0222222222222222,0.0,10.264893863852198,10.4,3.0610265504354586,0.5777777777777777,0.0222222222222222,0.0,1259.504882964258,13.994498699602868,93.20097594300492,4.945208809583484,53.35636180398085,15.843321477082457,39.84461413902408,17.35031021560302,0.9333333333333332,0.0444444444444444,1.917845512288419,0.1661315707666096,1.0419885415275143,0.6777777777777778,0.0111111111111111,117.0,1.3,0.0888888888888888,0.0111111111111111,54,14.625,72.71586517428665,6.9318732276563,81.63275,61.6294625,0.4333333333333333,0.1444444444444444,2.368976070667625,2.4482235848572964,0.589,0.0,1.0,0.0,0.0,0.0
Muktagacha,2022S3,736.1899999999999,7.589587628865979,2.446593259652837,94.13,0.9704123711340206,0.319315405482877,2.6,0.0268041237113402,0.0099526369781013,1.5639175257731956,1.58,0.5721570237214731,0.805979381443299,0.85,0.1425998173343152,0.9419999999999998,0.488,0.8069072164948453,0.84,0.1540722288999968,0.97,0.5,0.7672164948453608,0.79,0.1474769916238436,0.9419999999999998,0.49,6.0956567010309275,2.3222155120392394,0.034707146247149,0.0147915163790033,0,-0.0009278350515463,0.0333879492427907,37.1640625,36.333333333333336,5.711298091981176,0.8837865348529481,0.8825271470878578,0.0067837724715848,0.0,0.2371134020618556,0.9278350515463918,0.8556701030927835,31.823253763704795,32.5,3.644901924952046,35.04,0.845360824742268,0.0515463917525773,25.86082474226804,26.3,2.0024753796359422,22.26,0.0,0.0,5.962429021436755,6.4999999999999964,3.7863642906793338,0.0412371134020618,0.0,0.0,1827.6778075396824,18.842039252986417,94.37113402061856,4.785654752375555,69.77319587628865,9.4731035422215,24.5979381443299,9.484263055423302,0.979381443298969,0.0,1.483690026672834,0.1918879226126517,0.8377889746427428,0.5360824742268041,0.0206185567010309,897.0,9.24742268041237,0.5876288659793815,0.1546391752577319,6,15.736842105263158,81.275649440108,3.4829972608694537,84.81298573333333,76.0736,0.2164948453608247,0.7731958762886598,2.147422680412371,2.1146853973811104,0.588,0.0,0.4123711340206185,0.0,0.5876288659793815,0.0
Muktagacha,2022S4,629.8,7.680487804878048,1.900929533791833,83.01,1.0123170731707318,0.2376339065286532,2.35,0.0286585365853658,0.0081289294577007,1.671829268292683,1.605,0.4349148577064007,0.8748780487804877,0.88,0.0331939270973733,0.92,0.82,0.8886585365853659,0.89,0.0510086459657976,0.95,0.8005,0.8407317073170731,0.84,0.0517300802672534,0.91,0.76,6.805579268292683,1.6361693698541238,0.032957027294533,0.0099890933870707,0,-0.013780487804878,0.0204057752598777,36.27134146341464,35.16666666666667,5.539185929099575,0.8800530875416136,0.8800041866625453,0.0044944957535693,0.0,0.2560975609756097,0.9634146341463414,0.9390243902439024,32.880179510828725,33.0,1.814576619559111,35.580000000000005,0.926829268292683,0.0853658536585365,26.141864875224435,26.4,1.183866303157763,24.21,0.0,0.0,6.738314635604287,6.550000000000001,1.8445065946740429,0.0365853658536585,0.0,0.0,1599.9038198281794,19.511022193026577,94.93318267098756,3.4440491734975627,68.95838414634146,9.180816111380302,25.974798524646086,8.500463320705038,0.951219512195122,0.0,1.5945509325300085,0.1744711302985024,0.8845110314142554,0.5487804878048781,0.0,680.0,8.292682926829269,0.4268292682926829,0.1463414634146341,8,19.428571428571427,82.3498291530461,1.6002954864310492,84.4625625,79.8575375,0.0609756097560975,0.9390243902439024,0.7285975609756097,1.8344372559234357,0.915,0.0,0.0,0.0,1.0,0.0
